1	14000000	108	0.000007714	builder	
1	14100000	125	0.000008865	buffer	
1	14100000	119	0.000008440	builder	
1	14200000	125	0.000008803	buffer	
1	14200000	112	0.000007887	builder	
1	14300000	130	0.000009091	buffer	
1	14300000	109	0.000007622	builder	
1	14400000	127	0.000008819	buffer	
1	14400000	106	0.000007361	builder	
1	14500000	129	0.000008897	buffer	
1	14500000	113	0.000007793	builder	
1	14600000	133	0.000009110	buffer	
1	14600000	118	0.000008082	builder	
1	14700000	144	0.000009796	buffer	
1	14700000	130	0.000008844	builder	
1	14800000	127	0.000008581	buffer	
1	14800000	114	0.000007703	builder	
1	14900000	129	0.000008658	buffer	
1	14900000	144	0.000009664	builder	
1	15000000	131	0.000008733	buffer	
1	15000000	118	0.000007867	builder	
1	15100000	134	0.000008874	buffer	
1	15100000	116	0.000007682	builder	
1	15200000	204	0.000013421	buffer	
1	15200000	115	0.000007566	builder	
1	15300000	137	0.000008954	buffer	
1	15300000	116	0.000007582	builder	
1	15400000	136	0.000008831	buffer	
1	15400000	117	0.000007597	builder	
1	15500000	134	0.000008645	buffer	
1	15500000	128	0.000008258	builder	
1	15600000	137	0.000008782	buffer	
1	15600000	119	0.000007628	builder	
1	15700000	136	0.000008662	buffer	
1	15700000	123	0.000007834	builder	
1	15800000	141	0.000008924	buffer	
1	15800000	121	0.000007658	builder	
1	15900000	142	0.000008931	buffer	
1	15900000	128	0.000008050	builder	
1	16000000	137	0.000008562	buffer	
1	16000000	122	0.000007625	builder	
1	16100000	137	0.000008509	buffer	
1	16100000	127	0.000007888	builder	
1	16200000	145	0.000008951	buffer	
1	16200000	124	0.000007654	builder	
1	16300000	170	0.000010429	buffer	
1	16300000	125	0.000007669	builder	
1	16400000	142	0.000008659	buffer	
1	16400000	121	0.000007378	builder	
1	16500000	149	0.000009030	buffer	
1	16500000	127	0.000007697	builder	
1	16600000	147	0.000008855	buffer	
1	16600000	124	0.000007470	builder	
1	16700000	151	0.000009042	buffer	
1	16700000	124	0.000007425	builder	
1	16800000	140	0.000008333	buffer	
1	16800000	125	0.000007440	builder	
1	16900000	144	0.000008521	buffer	
1	16900000	124	0.000007337	builder	
1	17000000	147	0.000008647	buffer	
1	17000000	126	0.000007412	builder	
1	17100000	141	0.000008246	buffer	
1	17100000	131	0.000007661	builder	
1	17200000	150	0.000008721	buffer	
1	17200000	131	0.000007616	builder	
1	17300000	224	0.000012948	buffer	
1	17300000	131	0.000007572	builder	
1	17400000	151	0.000008678	buffer	
1	17400000	136	0.000007816	builder	
1	17500000	150	0.000008571	buffer	
1	17500000	128	0.000007314	builder	
1	17600000	153	0.000008693	buffer	
1	17600000	133	0.000007557	builder	
1	17700000	225	0.000012712	buffer	
1	17700000	133	0.000007514	builder	
1	17800000	153	0.000008596	buffer	
1	17800000	146	0.000008202	builder	
1	17900000	160	0.000008939	buffer	
1	17900000	129	0.000007207	builder	
1	18000000	152	0.000008444	buffer	
1	18000000	136	0.000007556	builder	
1	18100000	154	0.000008508	buffer	
1	18100000	144	0.000007956	builder	
1	18200000	149	0.000008187	buffer	
1	18200000	138	0.000007582	builder	
1	18300000	161	0.000008798	buffer	
1	18300000	136	0.000007432	builder	
1	18400000	160	0.000008696	buffer	
1	18400000	136	0.000007391	builder	
1	18500000	181	0.000009784	buffer	
1	18500000	147	0.000007946	builder	
1	18600000	161	0.000008656	buffer	
1	18600000	141	0.000007581	builder	
1	18700000	158	0.000008449	buffer	
1	18700000	136	0.000007273	builder	
1	18800000	164	0.000008723	buffer	
1	18800000	138	0.000007340	builder	
1	18900000	184	0.000009735	buffer	
1	18900000	148	0.000007831	builder	
1	19000000	169	0.000008895	buffer	
1	19000000	168	0.000008842	builder	
1	19100000	179	0.000009372	buffer	
1	19100000	153	0.000008010	builder	
1	19200000	182	0.000009479	buffer	
1	19200000	153	0.000007969	builder	
1	19300000	168	0.000008705	buffer	
1	19300000	159	0.000008238	builder	
1	19400000	176	0.000009072	buffer	
1	19400000	155	0.000007990	builder	
1	19500000	171	0.000008769	buffer	
1	19500000	158	0.000008103	builder	
1	19600000	178	0.000009082	buffer	
1	19600000	221	0.000011276	builder	
1	19700000	187	0.000009492	buffer	
1	19700000	172	0.000008731	builder	
1	19800000	189	0.000009545	buffer	
1	19800000	159	0.000008030	builder	
1	19900000	188	0.000009447	buffer	
1	19900000	155	0.000007789	builder	
1	20000000	180	0.000009000	buffer	
1	20000000	155	0.000007750	builder	
1	20100000	180	0.000008955	buffer	
1	20100000	158	0.000007861	builder	
1	20200000	183	0.000009059	buffer	
1	20200000	168	0.000008317	builder	
1	20300000	195	0.000009606	buffer	
1	20300000	193	0.000009507	builder	
1	20400000	189	0.000009265	buffer	
1	20400000	165	0.000008088	builder	
1	20500000	183	0.000008927	buffer	
1	20500000	167	0.000008146	builder	
1	20600000	186	0.000009029	buffer	
1	20600000	168	0.000008155	builder	
1	20700000	187	0.000009034	buffer	
1	20700000	165	0.000007971	builder	
1	20800000	185	0.000008894	buffer	
1	20800000	174	0.000008365	builder	
1	20900000	204	0.000009761	buffer	
1	20900000	167	0.000007990	builder	
1	21000000	192	0.000009143	buffer	
1	21000000	164	0.000007810	builder	
1	21100000	187	0.000008863	buffer	
1	21100000	169	0.000008009	builder	
1	21200000	192	0.000009057	buffer	
1	21200000	168	0.000007925	builder	
1	21300000	200	0.000009390	buffer	
1	21300000	165	0.000007746	builder	
1	21400000	187	0.000008738	buffer	
1	21400000	167	0.000007804	builder	
1	21500000	188	0.000008744	buffer	
1	21500000	172	0.000008000	builder	
1	21600000	185	0.000008565	buffer	
1	21600000	183	0.000008472	builder	
1	21700000	196	0.000009032	buffer	
1	21700000	170	0.000007834	builder	
1	21800000	203	0.000009312	buffer	
1	21800000	237	0.000010872	builder	
1	21900000	230	0.000010502	buffer	
1	21900000	181	0.000008265	builder	
1	22000000	200	0.000009091	buffer	
1	22000000	175	0.000007955	builder	
1	22100000	191	0.000008643	buffer	
1	22100000	173	0.000007828	builder	
1	22200000	201	0.000009054	buffer	
1	22200000	184	0.000008288	builder	
1	22300000	196	0.000008789	buffer	
1	22300000	186	0.000008341	builder	
1	22400000	195	0.000008705	buffer	
1	22400000	179	0.000007991	builder	
1	22500000	206	0.000009156	buffer	
1	22500000	183	0.000008133	builder	
1	22600000	210	0.000009292	buffer	
1	22600000	185	0.000008186	builder	
1	22700000	210	0.000009251	buffer	
1	22700000	200	0.000008811	builder	
1	22800000	203	0.000008904	buffer	
